lng,lat,parcel_id
-72.68181,41.73463,232768134
-72.68156,41.73468,232768135
-72.68159,41.73487,232768136
-72.68154,41.73502,232768137
-72.68157,41.73517,232768138
-72.68160,41.73532,232768139
-72.68163,41.73545,232768140
-72.68159,41.73562,232768141
-72.68166,41.73577,232768142
-72.68186,41.73558,232768143
-72.68206,41.73561,232768144
-72.68223,41.73556,232768145
-72.68241,41.73552,232768146
-72.68258,41.73549,232768147
-72.68230,41.73401,232769106
-72.68217,41.73377,232769107
-72.68217,41.73363,232769108
-72.68217,41.73349,232769109
-72.68217,41.73336,232769110
-72.68218,41.73322,232769111
-72.68218,41.73308,232769112
-72.68218,41.73295,232769113
-72.68218,41.73281,232769114
-72.68218,41.73267,232769115
-72.68219,41.73246,232769116
-72.68171,41.73230,232769117
-72.68171,41.73246,232769118
-72.68171,41.73267,232769119
-72.68159,41.73286,232769120
-72.68170,41.73293,232769121
-72.68170,41.73307,232769122
-72.68170,41.73320,232769123
-72.68170,41.73334,232769124
-72.68170,41.73355,232769125
-72.68169,41.73375,232769126
-72.68169,41.73389,232769127
-72.68155,41.73414,232769128
-72.68175,41.73412,232769129
-72.68192,41.73409,232769130
-72.68210,41.73405,232769131
-72.68079,41.73601,232775150
-72.68109,41.73595,232775151
-72.68102,41.73578,232775152
-72.68101,41.73562,232775153
-72.68095,41.73547,232775154
-72.68075,41.73565,232775155
-72.68056,41.73565,232775156
-72.68045,41.73524,232776157
-72.68064,41.73523,232776158
-72.68092,41.73519,232776159
-72.68090,41.73504,232776160
-72.68108,41.73478,232776161
-72.68091,41.73480,232776162
-72.68072,41.73482,232776163
-72.68056,41.73489,232776164
-72.68098,41.73319,232777165
-72.68103,41.73295,232777166
-72.68106,41.73281,232777167
-72.68104,41.73266,232777168
-72.68079,41.73285,232777169
-72.68060,41.73284,232777170
-72.68041,41.73281,232777171
-72.68051,41.73235,232778172
-72.68070,41.73239,232778173
-72.68102,41.73236,232778174
-72.68100,41.73219,232778175
-72.68591,41.72968,233767001
-72.68219,41.73211,233769002
-72.68219,41.73195,233769003
-72.68217,41.73172,233769004
-72.68170,41.73175,233769044
-72.68172,41.73190,233769045
-72.68172,41.73211,233769046
-72.68210,41.73132,233770005
-72.68205,41.73101,233770006
-72.68201,41.73074,233770007
-72.68196,41.73046,233770008
-72.68193,41.73030,233770009
-72.68191,41.73016,233770010
-72.68189,41.73002,233770011
-72.68187,41.72990,233770012
-72.68184,41.72975,233770013
-72.68182,41.72961,233770014
-72.68180,41.72948,233770015
-72.68177,41.72933,233770016
-72.68132,41.72951,233770029
-72.68135,41.72968,233770030
-72.68137,41.72981,233770031
-72.68140,41.72996,233770032
-72.68142,41.73009,233770033
-72.68144,41.73022,233770034
-72.68146,41.73036,233770035
-72.68149,41.73050,233770036
-72.68151,41.73063,233770037
-72.68153,41.73077,233770038
-72.68155,41.73091,233770039
-72.68158,41.73104,233770040
-72.68160,41.73118,233770041
-72.68162,41.73131,233770042
-72.68165,41.73146,233770043
-72.68172,41.72903,233771017
-72.68170,41.72889,233771018
-72.68168,41.72875,233771019
-72.68165,41.72862,233771020
-72.68163,41.72848,233771021
-72.68161,41.72835,233771022
-72.68114,41.72841,233771023
-72.68116,41.72855,233771024
-72.68118,41.72867,233771025
-72.68121,41.72882,233771026
-72.68123,41.72896,233771027
-72.68125,41.72910,233771028
-72.68107,41.73202,233778047
-72.68105,41.73186,233778048
-72.68076,41.73190,233778049
-72.68051,41.73201,233778050
-72.68040,41.73157,233779051
-72.68059,41.73159,233779052
-72.68094,41.73155,233779053
-72.68090,41.73140,233779054
-72.68091,41.73125,233779055
-72.68087,41.73109,233779056
-72.68055,41.73115,233779057
-72.68046,41.73082,233780058
-72.68081,41.73078,233780059
-72.68077,41.73061,233780060
-72.68080,41.73045,233780061
-72.68076,41.73029,233780062
-72.68047,41.73043,233780063
-72.68069,41.72999,233781064
-72.68065,41.72981,233781065
-72.68065,41.72965,233781066
-72.68062,41.72949,233781067
-72.68058,41.72919,233782068
-72.68055,41.72904,233782069
-72.68055,41.72890,233782070
-72.68052,41.72875,233782071
-72.68055,41.72831,233783072
-72.68158,41.72821,234771001
-72.68156,41.72807,234771002
-72.68154,41.72794,234771003
-72.68152,41.72780,234771004
-72.68149,41.72766,234771005
-72.68147,41.72753,234771006
-72.68145,41.72739,234771007
-72.68143,41.72725,234771008
-72.68140,41.72711,234771009
-72.68093,41.72718,234771010
-72.68096,41.72732,234771011
-72.68098,41.72746,234771012
-72.68100,41.72759,234771013
-72.68102,41.72773,234771014
-72.68105,41.72786,234771015
-72.68107,41.72800,234771016
-72.68109,41.72814,234771017
-72.68111,41.72827,234771018
-72.68065,41.72683,234772021
-72.68083,41.72681,234772022
-72.68101,41.72679,234772023
-72.68119,41.72677,234772024
-72.68143,41.72674,234772025
-72.68052,41.72807,234783019
-72.68044,41.72767,234784020
-72.68000,41.79792,237057001
-72.68009,41.79764,237057002
-72.67989,41.79770,237057003
-72.67939,41.79747,237057004
-72.67934,41.79761,237057005
-72.67926,41.79775,237057006
-72.67925,41.79789,237057007
-72.68007,41.79842,237057008
-72.67951,41.79837,237057009
-72.67896,41.79808,237057010
-72.67887,41.79834,237057011
-72.67877,41.79872,237057012
-72.67916,41.79876,237057013
-72.67997,41.79890,237057014
-72.67792,41.79850,237058015
-72.67806,41.79809,237058016
-72.67814,41.79787,237058017
-72.67765,41.79787,237058018
-72.67745,41.79792,237058019
-72.67718,41.79782,237058020
-72.67637,41.79772,237058023
-72.67633,41.79786,237058024
-72.67622,41.79822,237058025
-72.67683,41.79832,237058026
-72.67727,41.79838,237058027
-72.67745,41.79842,237058028
-72.67681,41.79777,237058900
-72.67641,41.79758,237058901
-72.67418,41.79786,237062033
-72.67449,41.79790,237062034
-72.67471,41.79793,237062035
-72.67490,41.79806,237062036
-72.67509,41.79815,237062037
-72.67545,41.79821,237062038
-72.67550,41.79801,237062039
-72.67541,41.79786,237062040
-72.67559,41.79775,237062041
-72.67562,41.79762,237062042
-72.67575,41.79749,237062043
-72.67478,41.79866,237069029
-72.67459,41.79858,237069030
-72.67434,41.79870,237069031
-72.67406,41.79870,237069032
-72.67758,41.79694,238057004
-72.67783,41.79623,238057023
-72.67958,41.79697,238057025
-72.67925,41.79730,238057026
-72.67972,41.79738,238057027
-72.67792,41.79447,238057028
-72.67823,41.79451,238057029
-72.67856,41.79444,238057030
-72.67885,41.79448,238057031
-72.67914,41.79454,238057032
-72.67950,41.79462,238057033
-72.67998,41.79472,238057034
-72.67986,41.79441,238057035
-72.67901,41.79416,238057036
-72.67645,41.79745,238058028
-72.68030,41.79452,238060002
-72.68013,41.79447,238060003
-72.67960,41.79433,238060011
-72.67943,41.79428,238060012
-72.67926,41.79424,238060013
-72.67871,41.79406,238060014
-72.67845,41.79400,238060015
-72.67825,41.79395,238060016
-72.67799,41.79404,238060017
-72.67786,41.79381,238060018
-72.67762,41.79374,238060019
-72.67738,41.79370,238060020
-72.67749,41.79417,238060021
-72.67396,41.79638,238061036
-72.67413,41.79640,238061037
-72.67429,41.79646,238061038
-72.67445,41.79649,238061039
-72.67460,41.79663,238061040
-72.67480,41.79666,238061041
-72.67498,41.79667,238061042
-72.67515,41.79671,238061043
-72.67541,41.79679,238061044
-72.67581,41.79700,238061045
-72.67585,41.79685,238061046
-72.67589,41.79670,238061047
-72.67557,41.79647,238061048
-72.67494,41.79487,238061050
-72.67667,41.79384,238061051
-72.67680,41.79375,238061052
-72.67685,41.79361,238061053
-72.67573,41.79623,238061900
-72.67508,41.79742,238062031
-72.67480,41.79736,238062032
-72.67458,41.79727,238062033
-72.67440,41.79726,238062034
-72.67417,41.79722,238062035
-72.67580,41.79734,238062900
-72.67540,41.79745,238062901
-72.68028,41.79414,238105001
-72.67888,41.79364,238108005
-72.67910,41.79366,238108006
-72.67932,41.79366,238108007
-72.67946,41.79375,238108008
-72.67963,41.79380,238108009
-72.67982,41.79386,238108010
-72.67690,41.79348,239061079
-72.67658,41.79357,239061080
-72.67552,41.79328,239061081
-72.67533,41.79333,239061082
-72.67519,41.79329,239061083
-72.67504,41.79325,239061084
-72.67490,41.79322,239061085
-72.67475,41.79318,239061086
-72.67459,41.79314,239061087
-72.67443,41.79309,239061088
-72.67420,41.79302,239061089
-72.67396,41.79296,239061090
-72.67980,41.79355,239108023
-72.67986,41.79342,239108024
-72.67978,41.79326,239108025
-72.67998,41.79317,239108026
-72.68005,41.79304,239108027
-72.68030,41.79290,239108028
-72.68016,41.79286,239108029
-72.68003,41.79283,239108030
-72.67989,41.79280,239108031
-72.67973,41.79278,239108032
-72.67948,41.79292,239108033
-72.67941,41.79267,239108034
-72.67918,41.79250,239108035
-72.67915,41.79261,239108036
-72.67911,41.79272,239108037
-72.67915,41.79285,239108038
-72.67910,41.79295,239108039
-72.67907,41.79306,239108040
-72.67915,41.79321,239108041
-72.67904,41.79331,239108042
-72.67894,41.79342,239108043
-72.67870,41.79359,239108044
-72.68006,41.79130,239109008
-72.67988,41.79126,239109009
-72.67971,41.79122,239109010
-72.67953,41.79118,239109011
-72.67961,41.79149,239109012
-72.67956,41.79164,239109013
-72.67950,41.79180,239109014
-72.67945,41.79194,239109015
-72.67941,41.79208,239109016
-72.67935,41.79223,239109017
-72.67972,41.79230,239109018
-72.67990,41.79235,239109019
-72.68004,41.79246,239109020
-72.68022,41.79248,239109021
-72.67999,41.79202,239109022
-72.68009,41.78984,239111001
-72.68004,41.79029,239111003
-72.68000,41.79043,239111004
-72.67982,41.79066,239111005
-72.68010,41.79069,239111006
-72.68027,41.79072,239111007
-72.68030,41.79023,239111900
-72.68036,41.78988,239111901
-72.67808,41.79286,239112045
-72.67792,41.79225,239112077
-72.67750,41.79332,239112078
-72.67876,41.79214,239113046
-72.67868,41.79192,239113047
-72.67861,41.79168,239113048
-72.67876,41.79144,239113049
-72.67880,41.79130,239113050
-72.67880,41.79100,239113068
-72.67855,41.79095,239113069
-72.67835,41.79085,239113070
-72.67819,41.79081,239113071
-72.67812,41.79101,239113072
-72.67822,41.79119,239113073
-72.67818,41.79133,239113074
-72.67801,41.79163,239113075
-72.67808,41.79187,239113076
-72.67918,41.79108,239113900
-72.67900,41.79104,239113901
-72.67922,41.79060,239114051
-72.67926,41.79047,239114052
-72.67931,41.79033,239114053
-72.67935,41.79020,239114054
-72.67939,41.79006,239114055
-72.67943,41.78993,239114056
-72.67945,41.78979,239114057
-72.67880,41.78979,239114058
-72.67877,41.78994,239114059
-72.67854,41.79003,239114060
-72.67841,41.79016,239114061
-72.67834,41.79035,239114062
-72.67855,41.79036,239114063
-72.67877,41.79034,239114064
-72.67895,41.79042,239114065
-72.67411,41.79236,239115091
-72.67425,41.79240,239115092
-72.67455,41.79248,239115093
-72.67470,41.79251,239115094
-72.67499,41.79259,239115095
-72.67516,41.79259,239115096
-72.67530,41.79264,239115097
-72.67544,41.79268,239115098
-72.67559,41.79271,239115099
-72.67574,41.79275,239115100
-72.67589,41.79279,239115101
-72.67633,41.79291,239115102
-72.67656,41.79296,239115103
-72.67691,41.79318,239115104
-72.67697,41.79302,239115105
-72.67705,41.79270,239115106
-72.67647,41.79256,239115107
-72.67585,41.79236,239115108
-72.67535,41.79226,239115109
-72.67509,41.79218,239115110
-72.67492,41.79213,239115111
-72.67475,41.79208,239115112
-72.67450,41.79201,239115113
-72.67425,41.79195,239115114
-72.67410,41.79187,239115115
-72.67618,41.79286,239115116
-72.67603,41.79283,239115117
-72.67440,41.79244,239115118
-72.67485,41.79254,239115119
-72.67378,41.79045,239116115
-72.67428,41.79047,239116116
-72.67447,41.79052,239116117
-72.67466,41.79057,239116118
-72.67485,41.79061,239116119
-72.67505,41.79066,239116120
-72.67522,41.79076,239116121
-72.67552,41.79083,239116122
-72.67586,41.79088,239116123
-72.67616,41.79092,239116124
-72.67545,41.79132,239116125
-72.67518,41.79125,239116126
-72.67491,41.79118,239116127
-72.67463,41.79112,239116128
-72.67436,41.79105,239116129
-72.67417,41.79133,239116130
-72.67435,41.79135,239116131
-72.67452,41.79140,239116132
-72.67468,41.79144,239116133
-72.67485,41.79149,239116134
-72.67502,41.79153,239116135
-72.67519,41.79157,239116136
-72.67536,41.79161,239116137
-72.67629,41.79176,239116138
-72.67722,41.79233,239116139
-72.67730,41.79212,239116140
-72.67738,41.79179,239116141
-72.67638,41.79051,239116155
-72.67627,41.79037,239116156
-72.67603,41.79043,239116157
-72.67579,41.79047,239116158
-72.67542,41.79031,239116163
-72.67525,41.79021,239116164
-72.67506,41.79016,239116165
-72.67486,41.79012,239116166
-72.67467,41.79007,239116167
-72.67448,41.79002,239116168
-72.67591,41.79121,239116169
-72.67560,41.79043,239116900
-72.67741,41.79124,239117142
-72.67752,41.79104,239117143
-72.67769,41.79078,239117151
-72.67736,41.79069,239117152
-72.67694,41.79050,239117153
-72.67687,41.79100,239117154
-72.67779,41.78984,239118144
-72.67704,41.78983,239118145
-72.67701,41.79004,239118146
-72.67744,41.79010,239118147
-72.67761,41.79015,239118148
-72.67779,41.79017,239118149
-72.67797,41.79017,239118150
-72.67619,41.78987,239119900
-72.68014,41.78969,240111001
-72.67950,41.78966,240114002
-72.67963,41.78954,240114003
-72.67968,41.78941,240114004
-72.67940,41.78939,240114041
-72.67917,41.78952,240114042
-72.67906,41.78935,240114043
-72.67893,41.78927,240114044
-72.67872,41.78922,240114045
-72.67866,41.78937,240114046
-72.67875,41.78961,240114047
-72.67792,41.78938,240118048
-72.67815,41.78922,240118049
-72.67819,41.78909,240118050
-72.67793,41.78906,240118074
-72.67718,41.78929,240118089
-72.67716,41.78943,240118090
-72.67715,41.78957,240118091
-72.67705,41.78969,240118092
-72.67728,41.78905,240118900
-72.67629,41.78973,240119093
-72.67627,41.78960,240119094
-72.67634,41.78934,240119097
-72.67637,41.78924,240119098
-72.67649,41.78882,240119101
-72.67653,41.78869,240119102
-72.67657,41.78856,240119103
-72.67675,41.78793,240119112
-72.67680,41.78775,240119113
-72.67626,41.78777,240119147
-72.67621,41.78791,240119148
-72.67617,41.78804,240119149
-72.67613,41.78818,240119150
-72.67609,41.78831,240119151
-72.67605,41.78844,240119152
-72.67601,41.78858,240119153
-72.67596,41.78871,240119154
-72.67592,41.78885,240119155
-72.67586,41.78905,240119156
-72.67580,41.78925,240119157
-72.67576,41.78938,240119158
-72.67559,41.78950,240119159
-72.67544,41.78968,240119160
-72.67560,41.78970,240119161
-72.67581,41.78973,240119162
-72.67630,41.78947,240119900
-72.67666,41.78824,240119901
-72.67630,41.78764,240119902
-72.67645,41.78896,240119903
-72.67641,41.78911,240119904
-72.67421,41.78931,240127163
-72.67440,41.78935,240127164
-72.67459,41.78939,240127165
-72.67477,41.78942,240127166
-72.67510,41.78956,240127168
-72.67494,41.78948,240127169
-72.67504,41.78919,240127170
-72.67509,41.78907,240127171
-72.67513,41.78895,240127172
-72.67518,41.78882,240127173
-72.67447,41.78834,240127174
-72.67546,41.78802,240127175
-72.67551,41.78789,240127176
-72.67555,41.78776,240127177
-72.67560,41.78762,240127178
-72.67419,41.78718,240127210
-72.67394,41.78712,240127211
-72.67396,41.78729,240127212
-72.67565,41.78749,240127900
-72.67974,41.78916,240161005
-72.67979,41.78903,240161006
-72.67974,41.78889,240161007
-72.67978,41.78876,240161008
-72.67983,41.78856,240161009
-72.68010,41.78837,240161010
-72.67976,41.78832,240161032
-72.67946,41.78833,240161033
-72.67914,41.78815,240161034
-72.67910,41.78829,240161035
-72.67906,41.78843,240161036
-72.67895,41.78859,240161037
-72.67885,41.78886,240161038
-72.67925,41.78882,240161039
-72.67944,41.78909,240161040
-72.68021,41.78800,240162011
-72.68004,41.78775,240162012
-72.68008,41.78763,240162013
-72.68020,41.78727,240162014
-72.68030,41.78692,240162015
-72.67984,41.78599,240162017
-72.67971,41.78644,240162018
-72.67959,41.78685,240162019
-72.67953,41.78703,240162020
-72.67948,41.78721,240162021
-72.67928,41.78746,240162026
-72.67937,41.78758,240162027
-72.67933,41.78776,240162028
-72.67913,41.78787,240162029
-72.67947,41.78794,240162030
-72.67986,41.78796,240162031
-72.67944,41.78735,240162900
-72.67833,41.78874,240163051
-72.67841,41.78849,240163052
-72.67834,41.78824,240163053
-72.67839,41.78806,240163054
-72.67802,41.78806,240163057
-72.67784,41.78806,240163058
-72.67766,41.78803,240163059
-72.67738,41.78799,240163060
-72.67747,41.78838,240163063
-72.67724,41.78848,240163064
-72.67721,41.78860,240163065
-72.67748,41.78863,240163066
-72.67767,41.78862,240163067
-72.67752,41.78824,240163900
-72.67802,41.78855,240163901
-72.67906,41.78572,240164055
-72.67827,41.78682,240164056
-72.67688,41.78748,240165114
-72.67691,41.78734,240165115
-72.67695,41.78720,240165116
-72.67695,41.78705,240165117
-72.67700,41.78685,240165118
-72.67705,41.78668,240165119
-72.67709,41.78650,240165120
-72.67673,41.78625,240165126
-72.67658,41.78628,240165127
-72.67647,41.78625,240165128
-72.67635,41.78623,240165129
-72.67625,41.78619,240165130
-72.67613,41.78617,240165131
-72.67596,41.78615,240165132
-72.67578,41.78613,240165133
-72.67586,41.78649,240165134
-72.67636,41.78660,240165135
-72.67637,41.78681,240165136
-72.67613,41.78689,240165137
-72.67587,41.78684,240165138
-72.67559,41.78678,240165139
-72.67543,41.78703,240165140
-72.67563,41.78705,240165141
-72.67581,41.78710,240165142
-72.67598,41.78714,240165143
-72.67728,41.78633,240165900
-72.67695,41.78627,240165901
-72.67634,41.78727,240165902
-72.67731,41.78601,240166123
-72.67513,41.78626,240167194
-72.67543,41.78602,240167195
-72.67525,41.78599,240167196
-72.67510,41.78589,240167197
-72.67463,41.78600,240167198
-72.67456,41.78613,240167199
-72.67452,41.78624,240167200
-72.67444,41.78635,240167201
-72.67450,41.78654,240167202
-72.67419,41.78654,240167203
-72.67424,41.78672,240167204
-72.67418,41.78685,240167205
-72.67458,41.78678,240167206
-72.67473,41.78686,240167207
-72.67490,41.78690,240167208
-72.67507,41.78692,240167209
-72.67500,41.78654,240167900
-72.68019,41.78572,241162031
-72.68003,41.78564,241162032
-72.67987,41.78557,241162033
-72.67972,41.78549,241162034
-72.67968,41.78570,241162036
-72.67977,41.78585,241162037
-72.67862,41.78533,241164038
-72.67843,41.78530,241164039
-72.67816,41.78528,241164040
-72.67832,41.78572,241164041
-72.67736,41.78584,241166042
-72.67740,41.78570,241166043
-72.67742,41.78559,241166044
-72.67737,41.78546,241166045
-72.67762,41.78538,241166046
-72.67766,41.78526,241166047
-72.67772,41.78509,241166048
-72.67746,41.78508,241166049
-72.67719,41.78512,241166050
-72.67607,41.78481,241166070
-72.67585,41.78475,241166071
-72.67564,41.78476,241166072
-72.67531,41.78462,241166073
-72.67573,41.78511,241166074
-72.67508,41.78514,241166075
-72.67499,41.78526,241166076
-72.67489,41.78544,241166077
-72.67533,41.78539,241166078
-72.67548,41.78542,241166079
-72.67562,41.78546,241166080
-72.67574,41.78553,241166081
-72.67589,41.78555,241166082
-72.67607,41.78556,241166083
-72.67623,41.78559,241166084
-72.67640,41.78563,241166085
-72.67659,41.78567,241166086
-72.67677,41.78571,241166087
-72.67697,41.78580,241166088
-72.67677,41.78503,241166900
-72.67635,41.78487,241166901
-72.67492,41.78588,241167089
-72.67468,41.78572,241167090
-72.67462,41.78584,241167091
-72.67387,41.78528,241169092
-72.67442,41.78490,241169093
-72.67414,41.78489,241169094
-72.67404,41.78443,241169095
-72.67445,41.78452,241169096
-72.67458,41.78432,241169097
-72.67467,41.78415,241169098
-72.67470,41.78402,241169099
-72.67481,41.78384,241169112
-72.67418,41.78377,241169113
-72.67941,41.78233,241224001
-72.67909,41.78219,241224002
-72.67888,41.78213,241224003
-72.67869,41.78211,241224004
-72.67853,41.78213,241224005
-72.67839,41.78210,241224006
-72.67824,41.78207,241224007
-72.67658,41.78230,241224008
-72.68000,41.78379,241224009
-72.67643,41.78272,241224010
-72.67675,41.78317,241224011
-72.67601,41.78313,241224013
-72.67645,41.78344,241224014
-72.67636,41.78363,241224015
-72.67625,41.78378,241224016
-72.67598,41.78388,241224017
-72.67595,41.78404,241224018
-72.67558,41.78410,241224019
-72.67552,41.78424,241224020
-72.67594,41.78428,241224021
-72.67619,41.78431,241224022
-72.67636,41.78432,241224023
-72.67654,41.78423,241224024
-72.67669,41.78427,241224025
-72.67691,41.78424,241224026
-72.67710,41.78427,241224027
-72.67995,41.78524,241224028
-72.68018,41.78529,241224900
-72.67516,41.78328,241244100
-72.67521,41.78314,241244101
-72.67526,41.78300,241244102
-72.67531,41.78287,241244103
-72.67537,41.78275,241244104
-72.67543,41.78256,241244105
-72.67526,41.78231,241244106
-72.67553,41.78211,241244107
-72.67506,41.78209,241244108
-72.67499,41.78255,241244109
-72.67497,41.78274,241244110
-72.67489,41.78311,241244111
-72.67407,41.78331,241245114
-72.67434,41.78338,241245115
-72.67435,41.78325,241245116
-72.67427,41.78311,241245117
-72.67429,41.78298,241245118
-72.67430,41.78282,241245119
-72.67432,41.78263,241245120
-72.67434,41.78240,241245121
-72.67435,41.78221,241245122
-72.67811,41.78202,242224044
-72.67796,41.78201,242224045
-72.67782,41.78198,242224046
-72.67768,41.78194,242224047
-72.67753,41.78191,242224048
-72.67738,41.78188,242224049
-72.67722,41.78185,242224050
-72.67706,41.78179,242224051
-72.67686,41.78186,242224052
-72.67671,41.78161,242224053
-72.67639,41.78158,242224054
-72.67665,41.78205,242224055
-72.68021,41.78031,242229008
-72.68003,41.78027,242229009
-72.67987,41.78024,242229010
-72.67992,41.78045,242229011
-72.67987,41.78059,242229012
-72.68019,41.78062,242229013
-72.68032,41.77957,242230004
-72.68021,41.77956,242230005
-72.68006,41.77954,242230006
-72.68007,41.77988,242230007
-72.67938,41.77960,242234014
-72.67801,41.78021,242234022
-72.67677,41.78078,242234023
-72.67682,41.78100,242234024
-72.67652,41.78118,242234025
-72.67645,41.78132,242234026
-72.67673,41.78132,242234027
-72.67691,41.78128,242234028
-72.67709,41.78130,242234029
-72.67726,41.78133,242234030
-72.67742,41.78137,242234031
-72.67757,41.78141,242234032
-72.67772,41.78143,242234033
-72.67786,41.78146,242234034
-72.67800,41.78149,242234035
-72.67815,41.78152,242234036
-72.67829,41.78156,242234037
-72.67843,41.78158,242234038
-72.67857,41.78162,242234039
-72.67872,41.78165,242234040
-72.67886,41.78168,242234041
-72.67900,41.78171,242234042
-72.67914,41.78172,242234043
-72.68019,41.77902,242235001
-72.68001,41.77900,242235002
-72.67940,41.77849,242237015
-72.67855,41.77827,242240016
-72.67780,41.77850,242240020
-72.67823,41.77851,242240021
-72.67555,41.78198,242244056
-72.67558,41.78183,242244057
-72.67561,41.78162,242244058
-72.67528,41.78161,242244059
-72.67512,41.78161,242244060
-72.67495,41.78160,242244061
-72.67508,41.78181,242244062
-72.67507,41.78195,242244063
-72.67437,41.78203,242245064
-72.67438,41.78189,242245065
-72.67439,41.78177,242245066
-72.67440,41.78163,242245067
-72.67451,41.78150,242245068
-72.67404,41.78162,242245069
-72.67496,41.77973,242247070
-72.67544,41.78086,242247071
-72.67523,41.77975,242247073
-72.67561,41.77894,242247074
-72.67572,41.77976,242247900
-72.68008,41.77789,243238013
-72.67997,41.77767,243238014
-72.68012,41.77757,243238015
-72.68019,41.77743,243238016
-72.68030,41.77730,243238017
-72.68004,41.77724,243238018
-72.67989,41.77727,243238019
-72.67965,41.77712,243238020
-72.67960,41.77727,243238021
-72.67964,41.77742,243238022
-72.67942,41.77762,243238023
-72.67925,41.77777,243238024
-72.67945,41.77779,243238025
-72.67964,41.77780,243238026
-72.67982,41.77784,243238027
-72.67946,41.77750,243238029
-72.68014,41.77629,243239006
-72.67998,41.77652,243239007
-72.68000,41.77668,243239008
-72.67991,41.77680,243239009
-72.67975,41.77691,243239010
-72.68002,41.77697,243239011
-72.68023,41.77701,243239012
-72.67859,41.77816,243240028
-72.67874,41.77801,243240124
-72.67856,41.77800,243240125
-72.67834,41.77813,243240126
-72.67818,41.77804,243240127
-72.67800,41.77801,243240128
-72.67782,41.77797,243240129
-72.67765,41.77790,243240130
-72.67747,41.77787,243240131
-72.67735,41.77811,243240132
-72.67687,41.77801,243240133
-72.67684,41.77821,243240134
-72.67895,41.77751,243241029
-72.67886,41.77735,243241030
-72.67891,41.77723,243241031
-72.67921,41.77706,243241108
-72.67905,41.77705,243241109
-72.67890,41.77704,243241110
-72.67876,41.77702,243241111
-72.67859,41.77702,243241112
-72.67840,41.77702,243241113
-72.67822,41.77698,243241114
-72.67803,41.77694,243241115
-72.67686,41.77671,243241116
-72.67728,41.77702,243241117
-72.67798,41.77742,243241118
-72.67818,41.77745,243241119
-72.67834,41.77753,243241120
-72.67853,41.77755,243241121
-72.67868,41.77765,243241122
-72.67888,41.77768,243241123
-72.67934,41.77651,243242032
-72.67941,41.77645,243242033
-72.67911,41.77641,243242034
-72.67942,41.77637,243242036
-72.67955,41.77610,243242070
-72.67928,41.77608,243242071
-72.67912,41.77603,243242072
-72.67890,41.77602,243242073
-72.67864,41.77601,243242074
-72.67839,41.77596,243242075
-72.67815,41.77594,243242076
-72.67794,41.77592,243242077
-72.67777,41.77589,243242078
-72.67761,41.77584,243242079
-72.67747,41.77575,243242080
-72.67732,41.77574,243242081
-72.67705,41.77572,243242082
-72.67717,41.77631,243242093
-72.67737,41.77633,243242094
-72.67756,41.77632,243242095
-72.67777,41.77630,243242096
-72.67796,41.77634,243242097
-72.67814,41.77637,243242098
-72.67832,41.77640,243242099
-72.67866,41.77656,243242103
-72.67886,41.77650,243242104
-72.67900,41.77663,243242105
-72.67917,41.77666,243242106
-72.67936,41.77670,243242107
-72.67715,41.77609,243242900
-72.67850,41.77643,243242901
-72.67970,41.77575,243243044
-72.67955,41.77570,243243045
-72.67945,41.77554,243243046
-72.67934,41.77548,243243047
-72.67922,41.77541,243243048
-72.67906,41.77535,243243049
-72.67891,41.77529,243243050
-72.67870,41.77525,243243051
-72.67851,41.77500,243243052
-72.67797,41.77508,243243053
-72.67811,41.77468,243243054
-72.67801,41.77451,243243055
-72.67733,41.77443,243243056
-72.67735,41.77461,243243057
-72.67750,41.77480,243243058
-72.67730,41.77497,243243059
-72.67718,41.77527,243243060
-72.67749,41.77530,243243061
-72.67763,41.77528,243243062
-72.67818,41.77537,243243063
-72.67840,41.77537,243243064
-72.67874,41.77551,243243065
-72.67889,41.77556,243243066
-72.67902,41.77559,243243067
-72.67914,41.77565,243243068
-72.67931,41.77568,243243069
-72.67532,41.77771,243249135
-72.67558,41.77711,243249136
-72.67518,41.77682,243249137
-72.67589,41.77616,243249138
-72.67634,41.77565,243249139
-72.67565,41.77516,243249140
-72.67643,41.77500,243249141
-72.67454,41.77558,243249142
-72.67396,41.77711,243249143
-72.67479,41.77808,243249144
-72.68026,41.77491,243280001
-72.68017,41.77509,243280002
-72.67992,41.77540,243280003
-72.68030,41.77568,243280004
-72.67964,41.77494,243284037
-72.67961,41.77476,243284038
-72.67968,41.77464,243284039
-72.67924,41.77456,243284040
-72.67941,41.77490,243284041
-72.67952,41.77507,243284042
-72.67959,41.77514,243284043
-72.67787,41.77433,244243042
-72.67761,41.77406,244243043
-72.67730,41.77381,244243057
-72.67734,41.77424,244243058
-72.67627,41.77374,244249059
-72.67574,41.77394,244249096
-72.67539,41.77406,244249097
-72.68022,41.77188,244282001
-72.67988,41.77158,244283011
-72.67968,41.77167,244283012
-72.67981,41.77173,244283013
-72.67992,41.77420,244284002
-72.67998,41.77407,244284003
-72.68004,41.77391,244284005
-72.68034,41.77320,244284006
-72.68006,41.77234,244284007
-72.67984,41.77220,244284008
-72.67974,41.77214,244284009
-72.67960,41.77207,244284014
-72.67936,41.77200,244284015
-72.67914,41.77187,244284016
-72.67885,41.77184,244284017
-72.67878,41.77199,244284018
-72.67848,41.77209,244284019
-72.67875,41.77224,244284020
